Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-20.local) 	04/20/20 	_x86_64_	(32 CPU)

18:45:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:45:18     all    3.14    0.00    0.03    0.00    0.00    0.00    0.00    0.00   96.83
18:45:18       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18       8    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
18:45:18       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
18:45:18      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      24    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
18:45:18      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:18      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

18:45:18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:45:20     all    3.16    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.79
18:45:20       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20       8    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
18:45:20       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
